nm0812546	Aleksandr Sokurov	1951
nm8228697	Anujit Sarkar	1988
nm5649607	Andrés Ramírez Pulido	1989
nm0317442	Morten Giese	1964
nm3029130	Stefan Aretz	1980
nm0407990	Im Kwon-taek	1934
nm0947272	Yuri Yegorov	1920
nm0099262	Nick Bougas	1955
nm0082270	Cheyenne Bill	1900
nm0689708	John Pollono	1972
nm3187859	David Liddell Thorpe	1983
nm0687042	Paco Plaza	1973
nm0773303	Walter Schmidthässler	1864
nm0672060	D.A. Pennebaker	1925
nm0435559	Brian S. Kalata	1964
nm0851305	Dave Tatsuno	1913
nm0304046	Bruno Gamulin	1947
nm0095210	Zoltán Bonta	1954
nm0630531	Giancarlo Nicotra	1944
nm0002015	Phil Collins	1951
nm5734959	Gabriel da Silva	1988
nm0643940	Hilmar Oddsson	1957
nm1111151	Benjamin Uttley	1978
nm0105826	Michael Braun	1930
nm1150206	Shûichi Nakahara	1936
nm0739305	Carlos Romero Marchent	1944
nm0291259	Mannus Franken	1899
nm2053461	B. Unnikrishnan	1970
nm0026263	Thom Andersen	1943
nm0148940	Jorge Cervera Jr.	1943
nm0426183	Sandy Johnson	1953
nm0864818	Carlos Tobalina	1925
nm0087704	Alessandro Blasetti	1900
nm0042735	Marcello Avallone	1938
nm1425932	Ismael Rubio	1979
nm0258820	Pál Erdöss	1947
nm2689303	Josiah Signor	1979
nm2908298	Genia Starcev	1981
nm2658217	Michael von Hohenberg	1973
nm0582615	Hugo Metsers	1968
nm3262389	Rich Camp	1986
nm1616400	Han Chin	1938
nm0802672	László Sipos	1918
nm3353354	Amos Sefer	1937
nm0548688	Damir Markovina	1973
nm1220246	Bala	1966
nm0929649	Irvin Willat	1890
nm0941549	Robert Worms	1934
nm0833074	Chris Strachwitz	1931
nm0869427	Robert Totten	1937
nm0280745	Stefan Fjeldmark	1964
nm2197777	Tom Harper	1980
nm0688354	Michael Pohl	1967
nm0233036	Michael Donovan	1953
nm0134224	Kay Cannon	1974
nm1839304	Jaime Segura	1972
nm0946811	Peter Yates	1929
nm1531700	Aleksey German Jr.	1976
nm2628340	Dave Moody	1962
nm0847776	Bronius Talacka	1935
nm3129711	Andrew R. Boyce	1965
nm0216089	René Delacroix	1900
nm2373304	Márk Kostyál	1976
nm0769576	Thomas Schadt	1957
nm1193346	Sean Ellis	1970
nm0764545	David Saperstein	1937
nm0023410	Agenor Alves	1944
nm1390830	Kaspar Munk	1971
nm2375162	Guido Tölke	1973
nm1501978	Paolo Martini	1973
nm0131198	Claudio Camarca	1960
nm3902547	Andrei Gheorghe	1986
nm1682334	Alan Donohoe	1988
nm1286742	Nathalie Borgers	1964
nm3941893	Jacek Lusinski	1969
nm0688400	Gergely Pohárnok	1968
nm0209853	Maryo J. de los Reyes	1952
nm0737482	Nicolai Rohde	1966
nm3626614	Cecília Felméri	1978
nm0892044	Anthony Veiller	1903
nm1126555	Peter Leippe	1944
nm2055188	Aspi Irani	1911
nm4999608	Shô Miyake	1984
nm1663252	Chris Chalk	1977
nm0922386	Walter West	1885
nm1532195	Miguel Ángel Lamata	1967
nm0287398	Domenico Fortunato	1964
nm0345099	Jörg Grünler	1945
nm0820905	Salvatore Stabile	1975
nm0786042	K.S. Sethumadhavan	1931
nm0056641	Milton Barragan	1928
nm0052619	Zhifang Bao	1939
nm0657509	Oreste Palella	1912
nm2849336	Lee Donald Taicher	1936
nm5507776	Anthony Leone	1982
nm1245990	Ron Tibbett	1941
nm0641454	Dennis O'Keefe	1908
nm0691436	Miodrag Popovic	1923
nm0280726	Ettore Maria Fizzarotti	1916
nm0016048	Philippe Alard	1962
nm0264359	Adi Ezroni	1978
nm0464115	Eran Kolirin	1973
nm1045525	Gavrosh Haxhihyseni	1947
nm11638646	V S Shivan	1987
nm0590578	Michal Milowicz	1970
nm0373368	Staffan Hedqvist	1943
nm1387493	Bojan Stefanovic	1987
nm0638851	Jef Nys	1927
nm0009900	Dejan Acimovic	1963
nm0276490	Cameron Fife	1983
nm0087861	William Peter Blatty	1928
nm2451020	Alexandru Maftei	1970
nm0708045	Micaela Ramazzotti	1979
nm0834893	Susan Stroman	1954
nm2862663	Nikhail Asnani	1986
nm0733901	Éric Rochat	1936
nm0757651	João Salaviza	1984
nm3197651	Daniel Lavín	1977
nm0085133	Herbert Blaché	1882
nm2581412	Arkaitz Basterra Zalbide	1974
nm1729121	Eiichirô Hasumi	1967
nm0871086	Pablo Trapero	1971
nm5435958	Gautam Chattopadhyay	1948
nm9254289	Victor Dunerman Daggberg	1993
nm0277001	Frantisek Filip	1930
nm0890953	Augusto Cesar Vatteone	1904
nm2984088	Erika Kapronczai	1985
nm0679031	Brad Peyton	1978
nm0000786	George Armitage	1942
nm2985037	Giacomo Arrigoni	1983
nm1474983	Jaime Romandia	1969
nm0768947	Tim Scanlon	1966
nm12300160	George Peter Barbari	1992
nm0906709	Kôji Wakamatsu	1936
nm0451283	Othello Khanh	1964
nm0989590	Moïse Maatouk	1949
nm0875793	Anand Tucker	1963
nm0503971	Josip Lesic	1929
nm0508496	Pingqian Li	1902
nm0712915	Man Ray	1890
nm0856124	Eddy Terstall	1964
nm3320209	Elena Radonicich	1985
nm0065493	Kuno Becker	1978
nm0783081	Ivars Seleckis	1934
nm0703544	Alfonso Quijada	1971
nm0233800	Haldun Dormen	1928
nm0836423	Michael Sturminger	1963
nm0954704	Roschdy Zem	1965
nm2764487	Alexandru Belc	1980
nm0313587	Rob George	1950
nm0839497	Walter Supper	1887
nm0508528	Tit Lee	1913
nm0245699	Clint Dyer	1968
nm0767680	Donna Robinson	1976
nm1109931	Leandro Listorti	1976
nm4313561	Miguel Guimarães	1987
nm3155092	Tamer El Said	1972
nm0006276	Victor Schertzinger	1888
nm1714328	Ryan Watson	1993
nm0017158	María Luisa Alcalá	1943
nm0941708	Michael Worth	1965
nm2675396	Boubakar Diallo	1963
nm0467471	Paavo Kostioja	1891
nm2677390	Cüneyt Kaya	1980
nm0432305	Ester Julin	1885
nm8664656	Mutsumi Kameyama	1989
nm3226863	Dmitriy Fyodorov	1972
nm0629589	George Nichols	1864
nm1070721	István ifj. Lázár	1907
nm1497913	Jaime Barrios	1977
nm0127980	Nedjeljko Cace	1923
nm2752212	Haruo Inoue	1963
nm0936767	Chester Withey	1887
nm0853028	Ray Taylor	1888
nm0674135	Arnold Perl	1914
nm2013928	Tetsurô Araki	1976
nm0649547	Mikhail Ordovsky	1941
nm3790284	Carlo Padial	1977
nm5391112	Anna Hints	1982
nm0274058	Emilio Ferrari	1969
nm0246762	Marilou Diaz-Abaya	1955
nm2238040	John Catheline	1978
nm0860078	Donald W. Thompson	1937
nm11781363	Juraj Stepka	1976
nm5796371	Prashanth Raj	1982
nm6924527	Sinisa Gacic	1980
nm0588679	Joshua John Miller	1974
nm1266897	Johannes Roberts	1976
nm0802933	Zdenek Sirový	1932
nm1992193	Denis Côté	1973
nm1389833	Shen Hong	1894
nm0885541	John Vamvas	1963
nm0868149	Joe Tornatore	1934
nm0473507	Jan Kubista	1952
nm5359517	Emel Çelebi	1966
nm0785547	Irma Serrano	1935
nm0915233	Sal Watts	1940
nm0915394	Keoni Waxman	1968
nm0857280	Graham Theakston	1952
nm1204995	Gene Landry	1969
nm1004738	Tun-Fei Mou	1941
nm8039927	Mustafa Haktanir	1979
nm0778218	Erich Schönfelder	1885
nm0279583	John Fisher	1974
nm0469380	Ivan Král	1948
nm0943480	Bernhard Wutka	1944
nm0866944	Kazuhide Tomonaga	1952
nm7287591	Marius Pocevicius	1989
nm2158274	D. Channsin Berry	1959
nm0373911	Kaspar Heidelbach	1954
nm0781635	John Seeman	1943
nm0300487	Urban Gad	1879
nm8116524	Alexi Liotti	1989
nm0299492	Filippos Fylaktos	1923
nm8960033	Milan Cyron	1985
nm0740882	Silvio Laurenti Rosa	1892
nm1820924	Brian Zarin	1981
nm0894787	Giovanni Veronesi	1962
nm1412350	Christian Merlhiot	1963
nm0377709	Brian Henry Martin	1971
nm0807742	Clifford Smith	1894
nm4892380	Cheyenne Gordon	1983
nm0783536	Aaron Seltzer	1974
nm0101723	Jack Boyd	1916
nm0003977	Gary Rydstrom	1959
nm1519314	Carsten Ludwig	1970
nm0334289	S. Edwin Graham	1896
nm2136604	Shin Adachi	1972
nm0489656	Léo Lasko	1885
nm4468297	Aaron Potter	1994
nm0398314	Constance L. Hoy	1964
nm0130531	Baki Çallioglu	1928
nm0466342	Gyula Kormos	1923
nm0876227	Richard Tuggle	1948
nm0039311	Terry Ashwood	1911
nm0324898	Wlodzimierz Golaszewski	1951
nm0401402	Andrew Hull	1963
nm0108879	Jeb Brien	1948
nm0107769	Nikolai Beresnyov	1893
nm0011240	Neal Adams	1941
nm0758097	Vittorio Salerno	1937
nm0170287	Laurie Colbert	1958
nm0368031	Ryosuke Hashiguchi	1962
nm0323790	Ian Goddard	1937
nm3047806	Liam Mulvey	1979
nm0010638	Giuseppe Adami	1878
nm0589247	Robyn C. Miller	1966
nm0713394	Peter Raymont	1950
nm0113694	Harry S. Brown	1893
nm0133033	Campino	1962
nm1411830	Marcin Koszalka	1970
nm0313904	Michael Gerald	1970
nm0537255	Michelle Mahrer	1936
nm0576454	Mehmood	1932
nm0860864	Albie Thoms	1941
nm1785649	Anca Hirte	1967
nm0275034	Giorgio Ferroni	1908
nm3786826	Fabricio Correa	1978
nm3297302	Samira Saraya	1975
nm0256586	E.W. Emo	1898
nm0138242	Anna Carlucci	1961
nm0828623	Michael Stevens	1966
nm0011828	Charles Adelman	1976
nm0373282	Peter Hedges	1962
nm0118705	Brad M. Bucklin	1952
nm0308524	Sergio Garrone	1925
nm3078995	Ilian Djevelekov	1966
nm0295107	Liz Friedlander	1970
nm3463234	Raja Sen	1955
nm0079748	Alberto Bevilacqua	1934
nm1738698	Laís Bodanzky	1969
nm2027978	David Deri	1975
nm0826512	Michael Stenberg	1953
nm0608324	Denis Moschitto	1977
nm1829146	John Trujillo	1969
nm0265129	Massimo Fagioli	1931
nm0962157	Javier Cárdenas	1970
nm0321981	Nancy Glass	1955
nm0385644	Cheryl Hines	1965
nm0217779	Raphaël Delpard	1942
nm0493615	Joe Layton	1931
nm0223106	Jean Dewever	1927
nm0492951	Mr. Lawrence	1969
nm8684914	Swan Bergman	1968
nm3907879	Cody Campanale	1988
nm1162589	Olivera Gajic	1927
nm0745488	Donato Rotunno	1966
nm0697131	Roland Price	1893
nm2628357	James Duke	1976
nm1162222	Philippe Lefebvre	1968
nm5106740	Philipp Ruch	1981
nm0652289	Yevgeni Ostashenko	1939
nm0753525	Shô Ryûzanji	1947
nm0000789	Desi Arnaz	1917
nm0612322	Robert Mulligan	1925
nm1633123	Zsuzsa Katona	1958
nm0698322	Maria Procházková	1975
nm0713686	Al Razutis	1946
nm3450302	Maude Michaud	1983
nm0041642	Jacqueline Audry	1908
nm0076307	Ludovic Bernard	1970
nm0390844	Todd Holland	1961
nm0690642	Edoardo Ponti	1973
nm0523656	Marcel Lozinski	1940
nm0381481	Joachim Hess	1925
nm0474806	Gulshan Kumar	1951
nm0891554	Francis Veber	1937
nm0436478	Guðmundur Kamban	1888
nm1461169	Monika Ertl	1937
nm0613359	Francesco Munzi	1969
nm0635732	Jurandyr Passos Noronha	1916
nm0905600	Malte Wadman	1946
nm0673853	Hans Perk	1961
nm0244011	André van Duren	1958
nm1404319	Mariano Torres	1984
nm1773579	Thomas Durchschlag	1974
nm0344038	Ricky Grover	1961
nm1480567	Ahmed Atef	1971
nm1081146	Marcelo Espínola	1978
nm1061958	Geneviève Baïlac	1922
nm1345076	Stephen Hughes	1958
nm2866226	Luke Snellin	1986
nm1435481	Billy Garberina	1975
nm0022031	Tamás Almási	1948
nm0313733	Evan Georgiades	1968
nm0708792	Sergio Ramos	1935
nm0262693	David Mickey Evans	1962
nm4310384	Zhanna Kadnikova	1969
nm0857620	Justin Theroux	1971
nm3377111	Hatem Ali	1962
nm0137262	Adam Carl	1971
nm0029161	Ferenc András	1942
nm6376317	Matej Bobrik	1982
nm5450919	Mike Clarke	1980
nm2191009	Martin Mahdal	1947
nm1202346	Damir Cucic	1972
nm1363100	Laura Bondarevsky	1979
nm0138147	Arno Carlstedt	1927
nm0896509	Steven Vidler	1960
nm1389514	Inigo Gilmore	1969
nm0742655	Grant Rosenmeyer	1991
nm0450161	Zoltán Kerényi	1909
nm8208564	Giorgos Gousis	1986
nm0117634	Reiner Brönneke	1929
nm0848580	Paolo William Tamburella	1910
nm0874104	Richard Trueblood	1941
nm0117929	Franziska Buch	1960
nm0817131	Milan Spasic	1945
nm0580801	Aitor Merino	1972
nm1558413	Neil Taylor	1982
nm3122760	Ahmed Khechine	1940
nm1340074	Francesco Taboada Tabone	1975
nm4260356	Choon Hooi Ker	1976
nm0129695	Dan Caldwell	1935
nm0294692	Ilya Frez	1909
nm0135404	Cristiana Capotondi	1980
nm4171068	Daniele Misischia	1985
nm4784536	Neeraj Ghaywan	1980
nm0755364	José Sacristán	1937
nm0324982	Greg Gold	1951
nm1295575	Jakub Wagner	1979
nm0693798	Chantal Poupaud	1939
nm0563848	Bill McAdams Jr.	1969
nm1581354	Petr Lom	1968
nm1792652	Simon Phillips	1980
nm0540245	Lennart Malmer	1941
nm0219804	Marco Dentici	1947
nm0322515	John Glen	1932
nm3520674	Maya Dreifuss	1975
nm0299028	Deborra-Lee Furness	1955
nm3132183	Johannes Nyholm	1974
nm0664852	Ivan Passer	1933
nm0489772	Pierre Lasry	1938
nm0457186	Ladislao Kish	1904
nm0631714	Oleg Nikitin	1946
nm0201949	Buddhadev Dasgupta	1944
nm0432031	Rudolf Jugert	1907
nm1636809	Chico Slimani	1971
nm1472692	Sebastián Faena	1980
nm1736460	Jason M. Evans	1980
nm0006442	Richard Robbins	1940
nm6534872	Nahuel Lopez	1978
nm8624160	Sooraj Sukumar Nair	1988
nm2430508	Nick Samaras	1976
nm0910966	Leehom Wang	1976
nm2201281	Lucian Busse	1966
nm9227708	Andrew Crane	1995
nm1292408	Rob Gnant	1932
nm0295385	Thomas Friedman	1953
nm2999543	Steven Karageanes	1969
nm0705446	Lili Rademakers	1930
nm0594746	Anne-Marie Miéville	1945
nm0773403	Bernard Schmitt	1950
nm0319574	Stuart Gilmore	1909
nm0104922	Henry Brandt	1921
nm2307424	Jim Compton	1941
nm0119041	Jan Budkiewicz	1934
nm1170286	Martin Weisz	1966
nm0771417	Heiko Schier	1954
nm0731772	Cliff Robertson	1923
nm0302410	John A. Gallagher	1955
nm0122335	Allison Burnett	1958
nm0558533	Chris Matheson	1959
nm0701603	Marja Pyykkö	1975
nm6263438	Tamas Yvan Topolanszky	1987
nm0576666	Dieter Meier	1945
nm3798130	B.J. Stack IV	1983
nm1364177	James Ojala	1977
nm0687745	Maria Plyta	1915
nm0070019	Souheil Ben-Barka	1942
nm1745074	Tom Beaver	1974
nm0845563	Rainer Soehnlein	1941
nm0458034	Kristina Kjellin	1970
nm0301549	Joseph Gal-Ezer	1890
nm1186427	Matthias Temmermans	1968
nm0672148	Tjebbo Penning	1963
nm0693516	Henri Pouctal	1860
nm0554156	Poul Martinsen	1934
nm0571634	Kevin McKeon	1968
nm0911042	Toon Wang	1942
nm1500630	Jaroslaw Sypniewski	1957
nm0025627	Tinnu Anand	1945
nm0000625	Fred Savage	1976
nm0504353	George Lessey	1875
nm0033929	Michel Ardan	1920
nm5056989	Chris Coffman	1973
nm0865285	Sherman Todd	1904
nm1032049	Neycho Popov	1924
nm2793511	JoKisha Brown	1980
nm0769120	Elio Scardamaglia	1920
nm2559188	Sophie Kluge	1983
nm0226992	Edward Dillon	1879
nm0353414	Julius Hagen	1884
nm0408389	Türker Inanoglu	1936
nm0267064	Claude Faraldo	1936
nm0722525	Scott Rhodes	1961
nm0280355	Paul Fitzgerald	1970
nm1103121	Alexander Eik	1972
nm2947686	Anne Pütz	1973
nm0628399	Ted Newsom	1952
nm0449084	Edmond Keosayan	1936
nm0784008	Ivan Sen	1972
nm4471067	Benjamin Schindler	1982
nm0420524	András Jeles	1945
nm1558470	Peaches	1968
nm0255723	Esko Elstelä	1931
nm0384886	Fredrik Hiller	1970
nm0234749	Jean Douchet	1929
nm0093206	Andreas Bolm	1971
nm0080474	Giuliano Biagetti	1925
nm0634867	Lars Norberg	1970
nm0001641	Vincent Perez	1964
nm0420226	Roland S. Jefferson	1939
nm14150700	Hannes Ekberg Hassel	2005
nm0495616	Titus Leber	1951
nm0637592	Viktor Nozdryukhin-Zabolotny	1958
nm0877078	Yavuz Turgul	1946
nm0690226	Leopoldo Pomés	1931
nm1181007	Fernando Cricenti	1973
nm0704224	José Quintero	1924
nm1768186	Nap Toader	1969
nm1460404	Michael Trabitzsch	1954
nm6293229	Hyun-ju Lee	1981
nm1795909	James Hergott	1976
nm1892856	Arturo Cisneros	1969
nm0006618	Torben Liebrecht	1977
nm0881754	Zacarías Urbiola	1942
nm0458251	Cédric Klapisch	1961
nm0046902	Eva Maria Bahlrühs	1960
nm0758182	Levi Salgado	1948
nm0903382	Deborah Voorhees	1961
nm1597624	Klaus Tuschen	1950
nm0638528	Christian Nyby	1913
nm3521871	Gillian Robespierre	1978
nm0998930	Luke Holland	1948
nm2740108	Luigi Toscano	1972
nm2435649	Zhong Zheng	1970
nm1172103	Martin Froyda	1967
nm0617352	István Márton	1947
nm0001281	Bobcat Goldthwait	1962
nm0358949	Benjamin B. Hampton	1875
nm0298633	Roque Funes	1897
nm1274189	Andrew Getty	1967
nm0669354	Peter Pearson	1938
nm0041678	John H. Auer	1906
nm2552954	André Sarrouy	1905
nm0069833	María Luisa Bemberg	1922
nm0473983	Thomas Kufus	1957
nm1920387	Johnny John	2003
nm1168709	Esat Özgül	1920
nm1238326	Mike Masters	1976
nm4047908	Ping Chong	1946
nm0191281	Wei Cui	1912
nm7836492	Inna Blokhina	1978
nm0303809	Rollo Gamble	1910
nm1049555	Nadja Bobyleva	1983
nm1356641	David Lee Stewart	1974
nm0654725	Shigehiro Ozawa	1922
nm1969215	Nergis Usta	1977
nm0436302	Pawan Kalyan	1971
nm2293930	Antonio Vázquez Gallo	1918
nm1562754	Anna Kurbatova	1983
nm0686136	Radoslaw Piwowarski	1948
nm1637364	Priit Pääsuke	1975
nm0029363	Isidor Annensky	1906
nm0479001	Chi Chi LaRue	1959
nm1797219	Tiit Ojasoo	1977
nm1125691	Suprabha Debi	1939
nm10217506	Jürgen Brügger	1969
nm2409541	Timothy Grucza	1976
nm0938352	Rainer Wolffhardt	1927
nm0290659	Wilton Franco	1930
nm0700393	Chittajalu Pullayya	1898
nm0353183	Jeremy Haft	1972
nm1418208	Marshall Fine	1950
nm3308584	Marcelo Martinessi	1973
nm0207296	Archie de Bear	1889
nm0447944	Burt Kennedy	1922
nm0148173	Una Celma	1960
nm1037454	David Hickey	1963
nm0639296	Rüdiger Nüchtern	1945
nm3648720	Nicolás Herzog	1979
nm0665902	Nigel Patrick	1912
nm6078543	Virginija Vareikyte	1986
nm0899501	Paolo Virzì	1964
nm0107780	Gordon Bressack	1951
nm0202260	Robert Daudelin	1939
nm8847265	Selman Nacar	1990
nm0760170	Edward Sampson	1912
nm2947933	Dimitar Orovcanec	1978
nm0047688	Bill Bain	1929
nm0551648	Aleksander Marten	1898
nm7244198	Lars Forsberg	1926
nm4451091	Christopher Ambriz	1976
nm0004078	Péter Politzer	1974
nm1238851	Yasar Seriner	1944
nm0716818	Curt Rehfeld	1881
nm0916125	Harry S. Webb	1892
nm0994498	Ahmad Amini	1951
nm0577149	A.V. Meiyappan	1907
nm10965729	Jack Richard Peterson	1998
nm0028973	Vladimir Andric	1944
nm0224402	Clair Dia	1948
nm0549906	Eric Marquis	1928
nm0737720	Gentil Roiz	1899
nm0587706	Stuart Millar	1929
nm0124279	Francis X. Bushman	1883
nm1224330	Darko Lungulov	1963
nm0348595	Yoav Gurfinkel	1968
nm1580740	Juan Camilo Pinzón	1972
nm0575726	Juan Carlos Medina	1977
nm1741731	Aytaç Agirlar	1976
nm0623309	Zoe Naylor	1977
nm0298862	Lewis Furey	1949
nm0728088	Velcrow Ripper	1963
nm0044658	Vijaya Baapineedu	1936
nm2872873	Aik Karapetian	1983
nm0292377	Peter Fratzscher	1950
nm0241338	Orville O. Dull	1888
nm0704398	Jose Quiroz	1972
nm2804503	Matt Jones	1981
nm7969381	Marzena Wiecek	1977
nm3399528	Kate Drummond	1975
nm0955072	Hans H. Zerlett	1892
nm1888690	Andres Tenusaar	1977
nm8502325	Holden McNeil	1993
nm0899052	Valentin Vinogradov	1933
nm0246360	András Dér	1954
nm0942367	Edgar Wright	1974
nm14556453	Shrey Rajdeo	1992
nm0165290	Richard Claus	1950
nm1112838	Stefan Barth	1967
nm0074966	Sergio Bergonzelli	1924
nm0037708	Miguel Arteta	1965
nm4560974	Bohdan Swiatkiewicz	1936
nm2000363	Andrea Franco	1981
nm0893186	Petter Vennerød	1948
nm1060386	Joseph Hahn	1977
nm0089276	George Bloomfield	1929
nm0869645	Viktor Tourjansky	1891
nm0039523	Samson Aslanian	1959
nm4377887	Man-shu Jian	1988
nm1834151	Otto Buj	1969
nm6081543	Thomas Ammann	1987
nm0159741	Carlos Hugo Christensen	1914
nm0145919	Feliciano Catalán	1905
nm2636139	Maya Kenig	1979
nm0275651	Niv Fichman	1958
nm3172856	Tony Mendoza	1975
nm0526553	Oliver Lundquist	1916
nm0005925	Franz Weihmayr	1903
nm1395329	Yi Yong	1974
nm0910199	Charles Walters	1911
nm8356698	Ludovica Lirosi	1992
nm0931312	Mike Williams	1975
nm1292684	Gábor Hevér	1969
nm0684226	José Pinheiro	1945
nm0695950	Françoise Prenant	1952
nm1625151	Wolfgang Fischer	1970
nm1049258	Edmond Tare	1956
nm0018838	Alekos Alexandrakis	1928
nm4953212	Robert Kitts	1935
nm0545914	Julián Marcos	1934
nm5268022	Dusan Solomun	1978
nm0001298	Richard Grieco	1965
nm2163723	Joe LiTrenta	1982
nm5031184	Estibaliz Urresola Solaguren	1984
nm0097088	Erik Borner	1967
nm1646455	Carlos Armella	1978
nm0784805	Giorgio Serafini	1962
nm0947869	Irina Evteeva	1956
nm0863387	George Tillman Jr.	1969
nm2317180	Miguel Silveira	1979
nm0770661	A. Hans Scheirl	1956
nm0246341	István Dékány	1940
nm0920735	Robert Chung	1919
nm0800363	Roger L. Simon	1943
nm0587036	Zdenek Miler	1921
nm1952690	Abdul Jabbar Khan	1916
nm1422663	Fernando Olmeda	1962
nm0075087	Helena Bergström	1964
nm0952111	Alexey Zaitzow	1896
nm1221372	Jurij Moskon	1973
nm3378367	Tanja Bubbel	1977
nm4101572	Ülkü Oktay	1980
nm0314636	Robert Gernhardt	1937
nm1171090	Angela Lee	1964
nm2877694	Tim Beddows	1963
nm0712699	Jean-Pierre Rawson	1936
nm0816391	Krzysztof Sowinski	1948
nm0293659	Paul Frees	1920
nm0684335	Sidney W. Pink	1916
nm4516939	Thomas Zeug	1987
nm4866189	Molly Manning Walker	1993
nm1901195	T.A. Williams	1963
nm0443532	Valentin Kozachkov	1934
nm0001880	Edward Zwick	1952
nm0017623	Aldo Baglio	1958
nm0097872	Hiren Bose	1903
nm0870175	Pete Townshend	1945
nm0037666	Talat Artemel	1901
nm0722749	Antoni Ribas	1935
nm0938243	Hans Wolff	1911
nm4314889	Elvin Eksioglu	1966
nm3238599	Esteban Rojas	1983
nm0702554	Lasse Pöysti	1927
nm1337727	Bart Phillips	1963
nm0623981	Rolf Neddermann	1945
nm0188165	Michael Cristofer	1945
nm0179038	Emiliano Corapi	1970
nm0200877	Louis Daquin	1908
nm0087467	Folmar Blangsted	1904
nm0122414	Michael Burnett	1963
nm0725564	Thomas Rickman	1940
nm1918188	Anja-Christin Remmert	1970
nm5688840	Betty Bernhard	1940
nm0149877	Román Chalbaud	1931
nm0607407	Paul Morrissey	1938
nm0631539	Govind Nihalani	1940
nm0175485	Carol Connors	1952
nm2381585	Patrick Bond	1979
nm0542093	Carlos Manga	1928
nm0633507	Roberto Nobile	1947
nm0025251	Carmine Amoroso	1963
nm2853069	Boris Kunz	1979
nm0928339	Franz Josef Wild	1922
nm0395786	Gergely Horváth	1940
nm0414936	Anders Jacobsson	1965
nm4578203	Ty McGee	1989
nm0321945	Ido Glass	1962
nm0729492	Rafael Rivero	1904
nm0733730	Edmon Roch	1970
nm2582335	Timothy Norman	1985
nm0466349	Baltasar Kormákur	1966
nm0070159	Jafar Panahi	1960
nm5979213	Zachary Bucholtz	1991
nm1389141	Ben Dobyns	1978
nm2152234	Mark Watson	1980
nm0748574	Aleksey Rudakov	1955
nm1660666	Matt Pelly	1977
nm0011853	Luiz Adelmo Manzano	1971
nm1720498	Chris Abraham	1974
nm0024947	Aziza Amir	1901
nm2275000	Christian Schwochow	1978
nm7420124	Tom Costabile	1979
nm0791110	Aleksandr Shelenkov	1903
nm0155598	Jingle Ma	1957
nm2220774	Jeffrey Goldberg	1978
nm0001086	Alan Cumming	1965
nm0701592	Joe Pytka	1938
nm0939064	Fung Wong	1923
nm0671279	Berto Pelosso	1934
nm1783716	Rupert Murray	1969
nm1086682	Fabio Tagliavia	1967
nm0910609	Jeanne Waltz	1962
nm0671210	Mark Pellington	1962
nm0874100	Guerdon Trueblood	1933
nm1412827	Morgan Pehme	1978
nm0831375	Nadja Stokes	1981
nm8831733	Anastasiya Ivleeva	1991
nm6609451	Radek Beran	1968
nm0666388	Ross Patterson	1977
nm0140188	Giancarlo Carrer	1942
nm0398596	Hrvoje Hribar	1962
nm0595988	Sándor Mohi	1957
nm0142184	Justin Cartwright	1945
nm0076914	Franco Bernini	1954
nm2050522	Fábio Mendonça	1971
nm0430629	Karole Rocher	1974
nm4337900	Mitr Chaibancha	1934
nm1382038	Julia Vargas Weise	1942
nm0688544	Manuel Poirier	1954
nm0781842	Peter Segal	1962
nm0656108	Anthony Page	1935
nm0787988	Ian Shand	1930
nm9749380	Idil Akkus	1995
nm4175489	Anthony Jerjen	1988
nm0785889	Riccardo Sesani	1949
nm0266708	Xaime Fandiño	1952
nm0478135	Regine Kühn	1941
nm0775594	Carl-Heinz Schroth	1902
nm9329451	Janardhan Chikkanna	1989
nm0208563	Elsa De Giorgi	1914
nm1319990	Diego Rougier	1970
nm0806300	Yuli Slupsky	1937
nm0576805	Mitsuru Meike	1969
nm0675068	Frank Perry	1930
nm0136818	Leo Garen	1936
nm0170863	A.E. Coleby	1876
nm0714914	Dominik Reding	1969
nm0418438	Bengt Janzon	1913
nm0862571	Casey Tibbs	1929
nm0244602	Vittorio Duse	1916
nm0369618	Jessica Hausner	1972
nm0538632	Masahiro Makino	1908
nm0493842	Tom Lazarus	1942
nm7444789	Gabriel Carrubba	1996
nm1007344	Kantz	1959
nm1407466	TJ Nordaker	1976
nm0791982	Robyn Sheppard	1959
nm0732332	Valerie A. Robins	1947
nm0636165	Bill Norton	1943
nm0594769	Lars Mjøen	1945
nm0286465	Antonio Fornari	1972
nm0454879	Jean-Claude Roy	1933
nm1655031	Fyodor Lavrov	1975
nm0580924	S. Epatha Merkerson	1952
nm0003965	Václav Táborsky	1928
nm2415918	Anton Megerdichev	1969
nm1299011	Riteish Deshmukh	1978
nm2839503	Bujar Alimani	1969
nm0402493	Jeffrey G. Hunt	1973
nm0397526	Noël Howard	1920
nm3118704	Ana Felicia Scutelnicu	1978
nm0000860	Paul Bartel	1938
nm0134305	Alejandro Cano	1976
nm1745831	Dan Ast	1983
nm0274098	Luc Ferrari	1929
nm1017731	Michele Capozzi	1946
nm0051643	Tony Bancroft	1967
nm0719103	Pengnian Ren	1894
nm0332050	Robert Gottschalk	1918
nm0793021	Shujun Shi	1939
nm0940499	Arthur B. Woods	1904
nm0469867	Tommy Krappweis	1972
nm3113346	Andrea Segre	1976
nm0583206	Johannes Meyer	1888
nm0068755	Clara Bellar	1972
